"","fips","Slope","Ceiling","Mid","County.x","State","VAM","year"
"1620",13229,0.33447637355461,0.881799458317064,1952.1496545459,"PIERCE","GA",56,1929
"1631",13235,0.187438461143893,0.867958491729026,1953.31929064365,"PULASKI","GA",116,1954
"1632",13235,0.187438461143893,0.867958491729026,1953.31929064365,"PULASKI","GA",120,1947
"1633",13235,0.187438461143893,0.867958491729026,1953.31929064365,"PULASKI","GA",14,1929
"1634",13235,0.187438461143893,0.867958491729026,1953.31929064365,"PULASKI","GA",282,1963
"1635",13235,0.187438461143893,0.867958491729026,1953.31929064365,"PULASKI","GA",192,1958
"1636",13237,0.218452772629395,0.933547426171225,1955.31974948467,"PUTNAM","GA",389,1947
"1637",13237,0.218452772629395,0.933547426171225,1955.31974948467,"PUTNAM","GA",443,1958
"1638",13237,0.218452772629395,0.933547426171225,1955.31974948467,"PUTNAM","GA",644,1963
"1639",13237,0.218452772629395,0.933547426171225,1955.31974948467,"PUTNAM","GA",69,1929
"1640",13237,0.218452772629395,0.933547426171225,1955.31974948467,"PUTNAM","GA",434,1954
"1646",13243,0.155770658066339,0.971172354017564,1958.54891868319,"RANDOLPH","GA",178,1958
"1647",13243,0.155770658066339,0.971172354017564,1958.54891868319,"RANDOLPH","GA",14,1929
"1648",13243,0.155770658066339,0.971172354017564,1958.54891868319,"RANDOLPH","GA",160,1954
"1649",13243,0.155770658066339,0.971172354017564,1958.54891868319,"RANDOLPH","GA",271,1963
"1650",13243,0.155770658066339,0.971172354017564,1958.54891868319,"RANDOLPH","GA",123,1947
"1651",13249,0.618669331039821,0.87984615176328,1950.955711497,"SCHLEY","GA",26,1954
"1652",13249,0.618669331039821,0.87984615176328,1950.955711497,"SCHLEY","GA",43,1958
"1653",13249,0.618669331039821,0.87984615176328,1950.955711497,"SCHLEY","GA",22,1947
"1654",13249,0.618669331039821,0.87984615176328,1950.955711497,"SCHLEY","GA",18,1929
"1655",13249,0.618669331039821,0.87984615176328,1950.955711497,"SCHLEY","GA",69,1963
"1661",13253,0.171064117368548,0.901463563929303,1953.58401401621,"SEMINOLE","GA",38,1958
"1662",13253,0.171064117368548,0.901463563929303,1953.58401401621,"SEMINOLE","GA",88,1963
"1663",13253,0.171064117368548,0.901463563929303,1953.58401401621,"SEMINOLE","GA",47,1947
"1664",13253,0.171064117368548,0.901463563929303,1953.58401401621,"SEMINOLE","GA",37,1954
"1665",13253,0.171064117368548,0.901463563929303,1953.58401401621,"SEMINOLE","GA",22,1929
"1681",13261,0.180173152561461,0.914749264250556,1951.8914458239,"SUMTER","GA",144,1947
"1682",13261,0.180173152561461,0.914749264250556,1951.8914458239,"SUMTER","GA",30,1929
"1683",13261,0.180173152561461,0.914749264250556,1951.8914458239,"SUMTER","GA",244,1954
"1684",13261,0.180173152561461,0.914749264250556,1951.8914458239,"SUMTER","GA",760,1963
"1685",13261,0.180173152561461,0.914749264250556,1951.8914458239,"SUMTER","GA",334,1958
"1691",13267,0.256178925431749,0.856244459881577,1951.28882058146,"TATTNALL","GA",18,1958
"1692",13267,0.256178925431749,0.856244459881577,1951.28882058146,"TATTNALL","GA",22,1954
"1693",13267,0.256178925431749,0.856244459881577,1951.28882058146,"TATTNALL","GA",24,1947
"1694",13267,0.256178925431749,0.856244459881577,1951.28882058146,"TATTNALL","GA",100,1963
"1695",13267,0.256178925431749,0.856244459881577,1951.28882058146,"TATTNALL","GA",18,1929
"1706",13273,0.166493099713525,0.968232078418166,1954.45710927958,"TERRELL","GA",128,1947
"1707",13273,0.166493099713525,0.968232078418166,1954.45710927958,"TERRELL","GA",96,1958
"1708",13273,0.166493099713525,0.968232078418166,1954.45710927958,"TERRELL","GA",21,1929
"1709",13273,0.166493099713525,0.968232078418166,1954.45710927958,"TERRELL","GA",69,1954
"1711",13275,0.265502513742868,0.864559142194889,1952.1062179725,"THOMAS","GA",41,1929
"1712",13275,0.265502513742868,0.864559142194889,1952.1062179725,"THOMAS","GA",407,1963
"1713",13275,0.265502513742868,0.864559142194889,1952.1062179725,"THOMAS","GA",292,1958
"1714",13275,0.265502513742868,0.864559142194889,1952.1062179725,"THOMAS","GA",188,1947
"1715",13275,0.265502513742868,0.864559142194889,1952.1062179725,"THOMAS","GA",288,1954
"1716",13277,0.215023309849701,0.889046766150919,1949.54139168984,"TIFT","GA",198,1963
"1717",13277,0.215023309849701,0.889046766150919,1949.54139168984,"TIFT","GA",279,1958
"1718",13277,0.215023309849701,0.889046766150919,1949.54139168984,"TIFT","GA",44,1929
"1719",13277,0.215023309849701,0.889046766150919,1949.54139168984,"TIFT","GA",157,1954
"1720",13277,0.215023309849701,0.889046766150919,1949.54139168984,"TIFT","GA",160,1947
"1721",13279,0.353779597619214,0.792461883420481,1952.31544354188,"TOOMBS","GA",341,1963
"1722",13279,0.353779597619214,0.792461883420481,1952.31544354188,"TOOMBS","GA",28,1929
"1723",13279,0.353779597619214,0.792461883420481,1952.31544354188,"TOOMBS","GA",312,1958
"1724",13279,0.353779597619214,0.792461883420481,1952.31544354188,"TOOMBS","GA",54,1947
"1725",13279,0.353779597619214,0.792461883420481,1952.31544354188,"TOOMBS","GA",143,1954
"1736",13287,0.326626278250338,0.86679366404272,1951.10299833021,"TURNER","GA",58,1947
"1737",13287,0.326626278250338,0.86679366404272,1951.10299833021,"TURNER","GA",30,1929
"1738",13287,0.326626278250338,0.86679366404272,1951.10299833021,"TURNER","GA",141,1954
"1740",13287,0.326626278250338,0.86679366404272,1951.10299833021,"TURNER","GA",60,1958
"1756",13299,0.249772558276754,0.853725298170397,1952.0140273371,"WARE","GA",121,1929
"1757",13299,0.249772558276754,0.853725298170397,1952.0140273371,"WARE","GA",543,1963
"1758",13299,0.249772558276754,0.853725298170397,1952.0140273371,"WARE","GA",300,1954
"1759",13299,0.249772558276754,0.853725298170397,1952.0140273371,"WARE","GA",276,1958
"1760",13299,0.249772558276754,0.853725298170397,1952.0140273371,"WARE","GA",87,1947
"1772",13305,0.196791485451137,0.885423709898034,1952.78906429434,"WAYNE","GA",95,1947
"1773",13305,0.196791485451137,0.885423709898034,1952.78906429434,"WAYNE","GA",906,1958
"1774",13305,0.196791485451137,0.885423709898034,1952.78906429434,"WAYNE","GA",298,1954
"1775",13305,0.196791485451137,0.885423709898034,1952.78906429434,"WAYNE","GA",64,1929
"1781",13309,0.264497578594102,0.888316165793888,1952.92298665447,"WHEELER","GA",122,1963
"1782",13309,0.264497578594102,0.888316165793888,1952.92298665447,"WHEELER","GA",24,1947
"1783",13309,0.264497578594102,0.888316165793888,1952.92298665447,"WHEELER","GA",86,1958
"1784",13309,0.264497578594102,0.888316165793888,1952.92298665447,"WHEELER","GA",23,1954
"1785",13309,0.264497578594102,0.888316165793888,1952.92298665447,"WHEELER","GA",14,1929
"1791",13315,0.236781924586611,0.839093516581861,1952.54185306297,"WILCOX","GA",28,1947
"1792",13315,0.236781924586611,0.839093516581861,1952.54185306297,"WILCOX","GA",72,1958
"1793",13315,0.236781924586611,0.839093516581861,1952.54185306297,"WILCOX","GA",144,1963
"1794",13315,0.236781924586611,0.839093516581861,1952.54185306297,"WILCOX","GA",20,1929
"1795",13315,0.236781924586611,0.839093516581861,1952.54185306297,"WILCOX","GA",24,1954
"1801",13319,0.211986354533152,0.871041224223234,1955.69408625674,"WILKINSON","GA",67,1947
"1802",13319,0.211986354533152,0.871041224223234,1955.69408625674,"WILKINSON","GA",370,1963
"1803",13319,0.211986354533152,0.871041224223234,1955.69408625674,"WILKINSON","GA",113,1958
"1804",13319,0.211986354533152,0.871041224223234,1955.69408625674,"WILKINSON","GA",28,1929
"1805",13319,0.211986354533152,0.871041224223234,1955.69408625674,"WILKINSON","GA",171,1954
"1806",13321,0.17546582401623,0.890012377866824,1953.39862237968,"WORTH","GA",49,1958
"1807",13321,0.17546582401623,0.890012377866824,1953.39862237968,"WORTH","GA",38,1954
"1808",13321,0.17546582401623,0.890012377866824,1953.39862237968,"WORTH","GA",20,1929
"1809",13321,0.17546582401623,0.890012377866824,1953.39862237968,"WORTH","GA",52,1963
"1810",13321,0.17546582401623,0.890012377866824,1953.39862237968,"WORTH","GA",39,1947
"1811",16003,0.202640479188493,0.887531265339877,1947.39199133405,"ADAMS","ID",488.92,1958
"1812",16003,0.202640479188493,0.887531265339877,1947.39199133405,"ADAMS","ID",316.1,1947
"1813",16003,0.202640479188493,0.887531265339877,1947.39199133405,"ADAMS","ID",879.79,1963
"1815",16003,0.202640479188493,0.887531265339877,1947.39199133405,"ADAMS","ID",17.49,1929
"1816",16005,0.180625566069822,0.922461255420997,1944.90190341697,"BANNOCK","ID",195.05,1963
"1817",16005,0.180625566069822,0.922461255420997,1944.90190341697,"BANNOCK","ID",161.6,1954
"1818",16005,0.180625566069822,0.922461255420997,1944.90190341697,"BANNOCK","ID",187.22,1958
"1819",16005,0.180625566069822,0.922461255420997,1944.90190341697,"BANNOCK","ID",123.54,1947
"1820",16005,0.180625566069822,0.922461255420997,1944.90190341697,"BANNOCK","ID",83.34,1929
"1821",16007,0.214023702650069,0.919917299196305,1947.40496445283,"BEAR LAKE","ID",57.22,1958
"1822",16007,0.214023702650069,0.919917299196305,1947.40496445283,"BEAR LAKE","ID",41.85,1954
"1823",16007,0.214023702650069,0.919917299196305,1947.40496445283,"BEAR LAKE","ID",15.78,1929
"1824",16007,0.214023702650069,0.919917299196305,1947.40496445283,"BEAR LAKE","ID",21.51,1947
"1825",16007,0.214023702650069,0.919917299196305,1947.40496445283,"BEAR LAKE","ID",128.71,1963
"1826",16009,0.157552653762406,0.921401046930745,1946.11437674775,"BENEWAH","ID",478.86,1954
"1827",16009,0.157552653762406,0.921401046930745,1946.11437674775,"BENEWAH","ID",436.05,1963
"1828",16009,0.157552653762406,0.921401046930745,1946.11437674775,"BENEWAH","ID",433.23,1958
"1829",16009,0.157552653762406,0.921401046930745,1946.11437674775,"BENEWAH","ID",229.71,1947
"1830",16009,0.157552653762406,0.921401046930745,1946.11437674775,"BENEWAH","ID",251.09,1929
"1831",16011,0.243336682032787,0.908981140629946,1943.89214950987,"BINGHAM","ID",59.3,1954
"1832",16011,0.243336682032787,0.908981140629946,1943.89214950987,"BINGHAM","ID",159.12,1958
"1833",16011,0.243336682032787,0.908981140629946,1943.89214950987,"BINGHAM","ID",476.68,1963
"1834",16011,0.243336682032787,0.908981140629946,1943.89214950987,"BINGHAM","ID",64.84,1947
"1835",16011,0.243336682032787,0.908981140629946,1943.89214950987,"BINGHAM","ID",26.76,1929
"1837",16013,0.214326710724458,0.8984649209442,1944.11486380617,"BLAINE","ID",17.46,1947
"1839",16013,0.214326710724458,0.8984649209442,1944.11486380617,"BLAINE","ID",30.09,1954
"1840",16013,0.214326710724458,0.8984649209442,1944.11486380617,"BLAINE","ID",31.97,1958
"1841",16015,0.283956951356101,0.872920810080192,1945.86167625687,"BOISE","ID",333.54,1958
"1843",16015,0.283956951356101,0.872920810080192,1945.86167625687,"BOISE","ID",510.7,1947
"1846",16017,0.224595718100079,0.918890725570728,1949.5675437782,"BONNER","ID",281.36,1947
"1847",16017,0.224595718100079,0.918890725570728,1949.5675437782,"BONNER","ID",383.43,1929
"1848",16017,0.224595718100079,0.918890725570728,1949.5675437782,"BONNER","ID",506.77,1963
"1849",16017,0.224595718100079,0.918890725570728,1949.5675437782,"BONNER","ID",502.66,1958
"1850",16017,0.224595718100079,0.918890725570728,1949.5675437782,"BONNER","ID",548.98,1954
"1851",16019,0.240902677752676,0.896917656578359,1941.53309650322,"BONNEVILLE","ID",242.07,1954
"1852",16019,0.240902677752676,0.896917656578359,1941.53309650322,"BONNEVILLE","ID",46.26,1929
"1853",16019,0.240902677752676,0.896917656578359,1941.53309650322,"BONNEVILLE","ID",382.3,1963
"1854",16019,0.240902677752676,0.896917656578359,1941.53309650322,"BONNEVILLE","ID",358.63,1958
"1855",16019,0.240902677752676,0.896917656578359,1941.53309650322,"BONNEVILLE","ID",141.77,1947
"1856",16021,0.247864294113134,0.906920925414364,1947.26228323691,"BOUNDARY","ID",75.87,1929
"1857",16021,0.247864294113134,0.906920925414364,1947.26228323691,"BOUNDARY","ID",607.85,1963
"1858",16021,0.247864294113134,0.906920925414364,1947.26228323691,"BOUNDARY","ID",441.56,1958
"1859",16021,0.247864294113134,0.906920925414364,1947.26228323691,"BOUNDARY","ID",132.87,1947
"1860",16021,0.247864294113134,0.906920925414364,1947.26228323691,"BOUNDARY","ID",292.32,1954
"1871",16027,0.178185338242563,0.904399694265629,1945.99217342889,"CANYON","ID",536.47,1963
"1872",16027,0.178185338242563,0.904399694265629,1945.99217342889,"CANYON","ID",468.92,1958
"1873",16027,0.178185338242563,0.904399694265629,1945.99217342889,"CANYON","ID",293.32,1954
"1874",16027,0.178185338242563,0.904399694265629,1945.99217342889,"CANYON","ID",58.71,1929
"1875",16027,0.178185338242563,0.904399694265629,1945.99217342889,"CANYON","ID",255.46,1947
"1879",16029,0.319624845424253,0.962686631859833,1941.61220240256,"CARIBOU","ID",29.77,1947
"1881",16031,0.248981790193484,0.92508560703025,1944.83608046313,"CASSIA","ID",202.68,1947
"1882",16031,0.248981790193484,0.92508560703025,1944.83608046313,"CASSIA","ID",180.63,1958
"1883",16031,0.248981790193484,0.92508560703025,1944.83608046313,"CASSIA","ID",29.18,1929
"1884",16031,0.248981790193484,0.92508560703025,1944.83608046313,"CASSIA","ID",568.51,1963
"1885",16031,0.248981790193484,0.92508560703025,1944.83608046313,"CASSIA","ID",75.12,1954
"1893",16035,0.305351474536411,0.85577388709539,1943.95990311236,"CLEARWATER","ID",234.58,1929
"1894",16035,0.305351474536411,0.85577388709539,1943.95990311236,"CLEARWATER","ID",502.98,1947
"1898",16037,0.24851976904822,0.821501735439893,1944.89432521016,"CUSTER","ID",5.67,1958
"1901",16039,0.217871428823884,0.930508078402134,1946.06820102092,"ELMORE","ID",52.57,1963
"1902",16039,0.217871428823884,0.930508078402134,1946.06820102092,"ELMORE","ID",62.86,1958
"1904",16039,0.217871428823884,0.930508078402134,1946.06820102092,"ELMORE","ID",125.92,1954
"1905",16039,0.217871428823884,0.930508078402134,1946.06820102092,"ELMORE","ID",103.19,1947
"1906",16041,0.195208705446265,0.909685838649131,1944.59189347068,"FRANKLIN","ID",137.43,1947
"1907",16041,0.195208705446265,0.909685838649131,1944.59189347068,"FRANKLIN","ID",447.2,1963
"1908",16041,0.195208705446265,0.909685838649131,1944.59189347068,"FRANKLIN","ID",151.41,1954
"1909",16041,0.195208705446265,0.909685838649131,1944.59189347068,"FRANKLIN","ID",190.37,1958
"1910",16041,0.195208705446265,0.909685838649131,1944.59189347068,"FRANKLIN","ID",30.49,1929
"1911",16043,0.176871679435012,0.937862333745424,1941.59288920635,"FREMONT","ID",37.05,1929
"1912",16043,0.176871679435012,0.937862333745424,1941.59288920635,"FREMONT","ID",49.43,1958
"1913",16043,0.176871679435012,0.937862333745424,1941.59288920635,"FREMONT","ID",59.57,1954
"1914",16043,0.176871679435012,0.937862333745424,1941.59288920635,"FREMONT","ID",37.54,1947
"1915",16043,0.176871679435012,0.937862333745424,1941.59288920635,"FREMONT","ID",131.12,1963
"1917",16045,0.177680738340511,0.936568001139684,1946.5461226486,"GEM","ID",444.33,1954
"1921",16047,0.277025354675953,0.890012207033105,1945.1021854137,"GOODING","ID",45.58,1963
"1922",16047,0.277025354675953,0.890012207033105,1945.1021854137,"GOODING","ID",8.11,1947
"1923",16047,0.277025354675953,0.890012207033105,1945.1021854137,"GOODING","ID",10.81,1954
"1924",16047,0.277025354675953,0.890012207033105,1945.1021854137,"GOODING","ID",17.65,1929
"1925",16047,0.277025354675953,0.890012207033105,1945.1021854137,"GOODING","ID",10.9,1958
"1926",16049,0.192154818115353,0.870415625658037,1943.47201027416,"IDAHO","ID",668.56,1954
"1927",16049,0.192154818115353,0.870415625658037,1943.47201027416,"IDAHO","ID",165.28,1947
"1928",16049,0.192154818115353,0.870415625658037,1943.47201027416,"IDAHO","ID",17.4,1929
"1929",16049,0.192154818115353,0.870415625658037,1943.47201027416,"IDAHO","ID",647.1,1963
"1930",16049,0.192154818115353,0.870415625658037,1943.47201027416,"IDAHO","ID",488.41,1958
"1931",16051,0.2774554174992,0.933749313041493,1944.03133645119,"JEFFERSON","ID",15.54,1929
"1932",16051,0.2774554174992,0.933749313041493,1944.03133645119,"JEFFERSON","ID",128.94,1963
"1933",16051,0.2774554174992,0.933749313041493,1944.03133645119,"JEFFERSON","ID",10.2,1958
"1934",16051,0.2774554174992,0.933749313041493,1944.03133645119,"JEFFERSON","ID",1.91,1947
"1935",16051,0.2774554174992,0.933749313041493,1944.03133645119,"JEFFERSON","ID",20.01,1954
"1936",16053,0.246437445932453,0.962345305848442,1942.06769756281,"JEROME","ID",123.92,1954
"1937",16053,0.246437445932453,0.962345305848442,1942.06769756281,"JEROME","ID",80.71,1947
"1938",16053,0.246437445932453,0.962345305848442,1942.06769756281,"JEROME","ID",147.28,1958
"1941",16055,0.207611194347896,0.821686129859487,1945.79196018995,"KOOTENAI","ID",360.7,1929
"1942",16055,0.207611194347896,0.821686129859487,1945.79196018995,"KOOTENAI","ID",432.4,1963
"1943",16055,0.207611194347896,0.821686129859487,1945.79196018995,"KOOTENAI","ID",221.51,1947
"1944",16055,0.207611194347896,0.821686129859487,1945.79196018995,"KOOTENAI","ID",274.43,1958
"1945",16055,0.207611194347896,0.821686129859487,1945.79196018995,"KOOTENAI","ID",498.78,1954
"1946",16057,0.148779412679335,0.898629421929619,1941.53100224807,"LATAH","ID",222.93,1947
"1947",16057,0.148779412679335,0.898629421929619,1941.53100224807,"LATAH","ID",202.52,1929
"1948",16057,0.148779412679335,0.898629421929619,1941.53100224807,"LATAH","ID",329.76,1963
"1949",16057,0.148779412679335,0.898629421929619,1941.53100224807,"LATAH","ID",343.24,1954
"1950",16057,0.148779412679335,0.898629421929619,1941.53100224807,"LATAH","ID",230.75,1958
"1951",16059,0.185990387002094,0.937855088626837,1949.2205035207,"LEMHI","ID",203.58,1963
"1952",16059,0.185990387002094,0.937855088626837,1949.2205035207,"LEMHI","ID",63.08,1954
"1953",16059,0.185990387002094,0.937855088626837,1949.2205035207,"LEMHI","ID",151.31,1958
"1954",16059,0.185990387002094,0.937855088626837,1949.2205035207,"LEMHI","ID",32.02,1947
"1955",16059,0.185990387002094,0.937855088626837,1949.2205035207,"LEMHI","ID",7.87,1929
"1966",16065,0.151939788509388,0.930633022854328,1943.26860358445,"MADISON","ID",41.39,1947
"1967",16065,0.151939788509388,0.930633022854328,1943.26860358445,"MADISON","ID",58.87,1954
"1968",16065,0.151939788509388,0.930633022854328,1943.26860358445,"MADISON","ID",48.05,1929
"1969",16065,0.151939788509388,0.930633022854328,1943.26860358445,"MADISON","ID",49.48,1963
"1970",16065,0.151939788509388,0.930633022854328,1943.26860358445,"MADISON","ID",67.43,1958
"1974",16067,0.281561074425296,0.940533464025549,1945.82366257904,"MINIDOKA","ID",11.61,1929
"1975",16067,0.281561074425296,0.940533464025549,1945.82366257904,"MINIDOKA","ID",251.08,1958
"1977",16069,0.163378490078656,0.846137370983497,1943.21859275157,"NEZ PERCE","ID",491.57,1947
"1979",16069,0.163378490078656,0.846137370983497,1943.21859275157,"NEZ PERCE","ID",293.52,1929
"1985",16071,0.207700520121812,0.938369296394362,1942.11957677758,"ONEIDA","ID",23,1929
"1986",16073,0.197035692187369,0.945869134735143,1946.09720111403,"OWYHEE","ID",9.99,1947
"1991",16075,0.157770726993662,0.939781567870397,1945.83916567149,"PAYETTE","ID",226.24,1963
"1992",16075,0.157770726993662,0.939781567870397,1945.83916567149,"PAYETTE","ID",229.48,1958
"1993",16075,0.157770726993662,0.939781567870397,1945.83916567149,"PAYETTE","ID",78.43,1947
"1994",16075,0.157770726993662,0.939781567870397,1945.83916567149,"PAYETTE","ID",70.77,1929
"1995",16075,0.157770726993662,0.939781567870397,1945.83916567149,"PAYETTE","ID",95.55,1954
"2001",16081,0.157191353593101,0.97714073590355,1944.14581609467,"TETON","ID",6.57,1929
"2006",16083,0.144073484976351,0.947239361333087,1941.53760796585,"TWIN FALLS","ID",204.54,1947
"2007",16083,0.144073484976351,0.947239361333087,1941.53760796585,"TWIN FALLS","ID",236.05,1958
"2008",16083,0.144073484976351,0.947239361333087,1941.53760796585,"TWIN FALLS","ID",31.24,1929
"2009",16083,0.144073484976351,0.947239361333087,1941.53760796585,"TWIN FALLS","ID",179.14,1954
"2010",16083,0.144073484976351,0.947239361333087,1941.53760796585,"TWIN FALLS","ID",420.27,1963
"2011",16085,0.442821761649881,0.874182273115584,1943.14316582257,"VALLEY","ID",594.15,1954
"2012",16085,0.442821761649881,0.874182273115584,1943.14316582257,"VALLEY","ID",164.45,1929
"2013",16085,0.442821761649881,0.874182273115584,1943.14316582257,"VALLEY","ID",840.57,1958
"2015",16085,0.442821761649881,0.874182273115584,1943.14316582257,"VALLEY","ID",677.31,1963
"2016",16087,0.236962819850089,0.939394478421435,1945.99173947184,"WASHINGTON","ID",8.05,1947
"2017",16087,0.236962819850089,0.939394478421435,1945.99173947184,"WASHINGTON","ID",24.13,1929
"2018",16087,0.236962819850089,0.939394478421435,1945.99173947184,"WASHINGTON","ID",82.67,1954
"2019",16087,0.236962819850089,0.939394478421435,1945.99173947184,"WASHINGTON","ID",79.61,1963
"2021",17001,0.112950063401193,0.981963918461692,1940.87937476102,"ADAMS","IL",668,1947
"2024",17001,0.112950063401193,0.981963918461692,1940.87937476102,"ADAMS","IL",299,1929
"2026",17003,0.139045773686397,0.970725365862818,1949.42689783346,"ALEXANDER","IL",276,1947
"2027",17003,0.139045773686397,0.970725365862818,1949.42689783346,"ALEXANDER","IL",110,1929
"2028",17003,0.139045773686397,0.970725365862818,1949.42689783346,"ALEXANDER","IL",167,1963
"2029",17003,0.139045773686397,0.970725365862818,1949.42689783346,"ALEXANDER","IL",221,1954
"2030",17003,0.139045773686397,0.970725365862818,1949.42689783346,"ALEXANDER","IL",273,1958
"2032",17005,0.12443683274491,0.977680397119916,1944.61163320933,"BOND","IL",63,1929
"2033",17005,0.12443683274491,0.977680397119916,1944.61163320933,"BOND","IL",306,1958
"2034",17005,0.12443683274491,0.977680397119916,1944.61163320933,"BOND","IL",170,1947
"2035",17005,0.12443683274491,0.977680397119916,1944.61163320933,"BOND","IL",242,1954
"2041",17009,0.129803799751548,0.929092316788618,1942.700748208,"BROWN","IL",13,1947
"2042",17009,0.129803799751548,0.929092316788618,1942.700748208,"BROWN","IL",29,1963
"2045",17009,0.129803799751548,0.929092316788618,1942.700748208,"BROWN","IL",4,1929
"2051",17013,0.135419893327223,0.962779005471431,1943.50844768203,"CALHOUN","IL",7,1963
"2052",17013,0.135419893327223,0.962779005471431,1943.50844768203,"CALHOUN","IL",11,1958
"2053",17013,0.135419893327223,0.962779005471431,1943.50844768203,"CALHOUN","IL",14,1947
"2054",17013,0.135419893327223,0.962779005471431,1943.50844768203,"CALHOUN","IL",3,1929
"2055",17013,0.135419893327223,0.962779005471431,1943.50844768203,"CALHOUN","IL",19,1954
"2072",17023,0.125650165649061,0.962462616412547,1944.27896856476,"CLARK","IL",163,1947
"2073",17023,0.125650165649061,0.962462616412547,1944.27896856476,"CLARK","IL",16,1929
"2074",17023,0.125650165649061,0.962462616412547,1944.27896856476,"CLARK","IL",313,1954
"2076",17025,0.154472569116025,0.937247129346902,1945.91569229696,"CLAY","IL",232,1958
"2078",17025,0.154472569116025,0.937247129346902,1945.91569229696,"CLAY","IL",141,1954
"2079",17025,0.154472569116025,0.937247129346902,1945.91569229696,"CLAY","IL",413,1963
"2093",17033,0.124185617059319,0.962451722458042,1944.86598761698,"CRAWFORD","IL",156,1929
"2094",17033,0.124185617059319,0.962451722458042,1944.86598761698,"CRAWFORD","IL",346,1947
"2096",17035,0.106554307211216,0.982074961328797,1943.57810438345,"CUMBERLAND","IL",20,1929
"2097",17035,0.106554307211216,0.982074961328797,1943.57810438345,"CUMBERLAND","IL",159,1963
"2098",17035,0.106554307211216,0.982074961328797,1943.57810438345,"CUMBERLAND","IL",132,1958
"2099",17035,0.106554307211216,0.982074961328797,1943.57810438345,"CUMBERLAND","IL",165,1954
"2100",17035,0.106554307211216,0.982074961328797,1943.57810438345,"CUMBERLAND","IL",150,1947
"2111",17047,0.142299377772287,0.95513868361078,1944.22654428847,"EDWARDS","IL",268,1963
"2112",17047,0.142299377772287,0.95513868361078,1944.22654428847,"EDWARDS","IL",214,1954
"2113",17047,0.142299377772287,0.95513868361078,1944.22654428847,"EDWARDS","IL",121,1958
"2114",17047,0.142299377772287,0.95513868361078,1944.22654428847,"EDWARDS","IL",55,1929
"2116",17049,0.16591864515277,0.927273048108615,1942.89368626506,"EFFINGHAM","IL",435,1963
"2117",17049,0.16591864515277,0.927273048108615,1942.89368626506,"EFFINGHAM","IL",61,1929
"2118",17049,0.16591864515277,0.927273048108615,1942.89368626506,"EFFINGHAM","IL",347,1958
"2119",17049,0.16591864515277,0.927273048108615,1942.89368626506,"EFFINGHAM","IL",279,1947
"2120",17049,0.16591864515277,0.927273048108615,1942.89368626506,"EFFINGHAM","IL",313,1954
"2122",17051,0.159558456914504,0.937632050304014,1944.96959989908,"FAYETTE","IL",161,1958
"2123",17051,0.159558456914504,0.937632050304014,1944.96959989908,"FAYETTE","IL",111,1954
"2124",17051,0.159558456914504,0.937632050304014,1944.96959989908,"FAYETTE","IL",61,1929
"2125",17051,0.159558456914504,0.937632050304014,1944.96959989908,"FAYETTE","IL",253,1963
"2126",17055,0.182339522705277,0.933315320541994,1949.44149795666,"FRANKLIN","IL",127,1963
"2127",17055,0.182339522705277,0.933315320541994,1949.44149795666,"FRANKLIN","IL",28,1947
"2128",17055,0.182339522705277,0.933315320541994,1949.44149795666,"FRANKLIN","IL",83,1958
"2129",17055,0.182339522705277,0.933315320541994,1949.44149795666,"FRANKLIN","IL",86,1954
"2130",17055,0.182339522705277,0.933315320541994,1949.44149795666,"FRANKLIN","IL",10,1929
"2137",17059,0.138914136440344,0.97893423291648,1943.68555391461,"GALLATIN","IL",7,1929
"2138",17059,0.138914136440344,0.97893423291648,1943.68555391461,"GALLATIN","IL",117,1958
"2139",17059,0.138914136440344,0.97893423291648,1943.68555391461,"GALLATIN","IL",27,1947
"2146",17065,0.215369894597515,0.904977582542471,1949.5462706486,"HAMILTON","IL",191,1963
"2148",17065,0.215369894597515,0.904977582542471,1949.5462706486,"HAMILTON","IL",113,1958
"2149",17065,0.215369894597515,0.904977582542471,1949.5462706486,"HAMILTON","IL",22,1929
"2150",17065,0.215369894597515,0.904977582542471,1949.5462706486,"HAMILTON","IL",74,1954
"2181",17079,0.127107899135137,0.973849342614241,1944.81635373431,"JASPER","IL",34,1947
"2182",17079,0.127107899135137,0.973849342614241,1944.81635373431,"JASPER","IL",23,1954
"2183",17079,0.127107899135137,0.973849342614241,1944.81635373431,"JASPER","IL",5,1929
"2184",17079,0.127107899135137,0.973849342614241,1944.81635373431,"JASPER","IL",131,1963
"2185",17079,0.127107899135137,0.973849342614241,1944.81635373431,"JASPER","IL",126,1958
"2186",17081,0.210459270007559,0.924979127950872,1948.73341106963,"JEFFERSON","IL",382,1963
"2187",17081,0.210459270007559,0.924979127950872,1948.73341106963,"JEFFERSON","IL",296,1958
"2188",17081,0.210459270007559,0.924979127950872,1948.73341106963,"JEFFERSON","IL",375,1954
"2189",17081,0.210459270007559,0.924979127950872,1948.73341106963,"JEFFERSON","IL",187,1929
"2190",17081,0.210459270007559,0.924979127950872,1948.73341106963,"JEFFERSON","IL",343,1947
"2241",17121,0.169259358569691,0.949029074227131,1947.03906134723,"MARION","IL",108,1929
"2242",17121,0.169259358569691,0.949029074227131,1947.03906134723,"MARION","IL",252,1954
"2243",17121,0.169259358569691,0.949029074227131,1947.03906134723,"MARION","IL",215,1947
